kabkota,kecamatan,level_portal,npsn,school,address,kelurahan,status,profile
Kabupaten Bantul,Dlingo,dikmen,20400393,SMK PEMBANGUNAN DLINGO,Jln. Imogiri - Dlingo Km 5.5 Mangunan Dlingo Bantul,Mangunan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400393
Kabupaten Bantul,Pleret,dikmen,70031667,MA BINAUL UMMAH,TEGALREJO BAWURAN PLERET BANTUL YOGYAKARTA,Bawuran,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70031667
Kabupaten Bantul,Pleret,dikmen,20363270,MAN 3 BANTUL,JL. IMOGIRI TIMUR KM 10,Wonokromo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363270
Kabupaten Bantul,Pleret,dikmen,69983972,MAS AL MAHALLI,"BRAJAN, WONOKROMO, PLERET, BANTUL",Wonokromo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69983972
Kabupaten Bantul,Pleret,dikmen,70039434,PDF ULYA FADLUN MINALLOH,JL. IMOGIRI TIMUR,Wonokromo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70039434
Kabupaten Bantul,Pleret,dikmen,20400170,SLB TUNAS BHAKTI,"Gunung Kelir Rt 10, Pleret, Pleret, Bantul, DIY",Pleret,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400170
Kabupaten Bantul,Pleret,dikmen,20400398,SMA MUHAMMADIYAH PLERET,KANGGOTAN,Pleret,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400398
Kabupaten Bantul,Pleret,dikmen,20400375,SMA NEGERI 1 PLERET,Kedaton,Pleret,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400375
Kabupaten Bantul,Pleret,dikmen,20409339,SMK NEGERI 1 PLERET,JL. IMOGIRI TIMUR KM 9 JATI,Wonokromo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409339
Kabupaten Bantul,Piyungan,dikmen,20363269,MAS ISLAMIC CENTRE BIN BAZ,Jl. WONOSARI KM. 10 KARANGGAYAM SITIMULYO PIYUNGAN BANTUL DI.YOGYAKARTA,Sitimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363269
Kabupaten Bantul,Piyungan,dikmen,20363268,MAS PONPES IBNUL QOYYIM PUTRA,"JL.JOGJA WONOSARI KM 10,5 TEGALYOSO",Sitimulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363268
Kabupaten Bantul,Piyungan,dikmen,20409743,SLB DHARMA BHAKTI,JL. WONOSARI KM. 14,Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409743
Kabupaten Bantul,Piyungan,dikmen,20400399,SMA MUHAMMADIYAH PIYUNGAN,"Jl.Bougenville, Piyungan, Srimartani, Piyungan, Bantul",Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400399
Kabupaten Bantul,Piyungan,dikmen,20400376,SMA NEGERI 1 PIYUNGAN,KARANGGAYAM,Sitimulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400376
Kabupaten Bantul,Piyungan,dikmen,20400440,SMK BUDHI DHARMA PIYUNGAN BANTUL,JL. YOGYA - WONOSARI KM.14,Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400440
Kabupaten Bantul,Piyungan,dikmen,20408005,SMK MAARIF 1 PIYUNGAN,JL. PIYUNGAN - PRAMBANAN KM 02,Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408005
Kabupaten Bantul,Piyungan,dikmen,20400451,SMK MUHAMMADIYAH PIYUNGAN,JL.DARAMAN,Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400451
Kabupaten Bantul,Piyungan,dikmen,20400434,SMKS MAARIF 2 PIYUNGAN,JL. PIYUNGAN PRAMBANAN KM. 01 MUNGGUR,Srimartani,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400434
Kabupaten Bantul,Banguntapan,dikmen,69976400,MA JAMILURRAHMAN WIROKERTEN BANGUNTAPAN BANTUL,DUSUN SAWO RT 07,Wirokerten,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69976400
Kabupaten Bantul,Banguntapan,dikmen,69955742,Mafaza,"Jl. Wonosari, KM 4, Ketandan, Banguntapan",Jagalan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69955742
Kabupaten Bantul,Banguntapan,dikmen,20363263,MAN 4 BANTUL,JL RING ROAD TIMUR PRANTI,Banguntapan,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363263
Kabupaten Bantul,Banguntapan,dikmen,69941725,MAS Madania Bantul,Jalan Gedongkuning Gang Nakula No. 165,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69941725
Kabupaten Bantul,Banguntapan,dikmen,20409722,SLB BINA ANGGITA,Kanoman Tegal Pasar Banguntapan,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409722
Kabupaten Bantul,Banguntapan,dikmen,69956379,SLB ISLAM QOTHRUNNADA,"Glagah Lor RT.02 Tamanan Banguntapan, Bantul, Yogyakarta",Tamanan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69956379
Kabupaten Bantul,Banguntapan,dikmen,20409879,SLB PAMARDI PUTRA,Karangsari Wetan,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409879
Kabupaten Bantul,Banguntapan,dikmen,20400167,SMA BOPKRI BANGUNTAPAN,JL. SUKUN NO. 94 KARANGBENDO,Banguntapan,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400167
Kabupaten Bantul,Banguntapan,dikmen,20400406,SMA NEGERI 1 BANGUNTAPAN,"NGENTAK, BATURETNO, BANGUNTAPAN, BANTUL",Baturetno,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400406
Kabupaten Bantul,Banguntapan,dikmen,20400380,SMA NEGERI 2 BANGUNTAPAN,"Glondong, Wirokerten, Banguntapan, Bantul",Wirokerten,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400380
Kabupaten Bantul,Banguntapan,dikmen,20409905,SMK KESEHATAN AMANAH HUSADA BANGUNTAPAN BANTUL,NGIPIK RAYA 493,Baturetno,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409905
Kabupaten Bantul,Sewon,dikmen,20363272,MAS AL MA`HAD AN NUR,NGRUKEM,Pendowoharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363272
Kabupaten Bantul,Sewon,dikmen,20363271,MAS ALI MAKSUM,Jl. KH. Ali Maksum Krapyak Kulon,Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20363271
Kabupaten Bantul,Sewon,dikmen,69765053,SLB MA ARIF BANTUL,Kowen Timbulharjo Sewon Bantul,Timbulharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69765053
Kabupaten Bantul,Sewon,dikmen,20400163,SLB N 2 BANTUL,Jl. Imogiri Barat Km 4.5,Bangunharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400163
Kabupaten Bantul,Sewon,dikmen,20411874,SMA ALI MAKSUM,"JL. KH. ALI MAKSUM, KRAPYAK",Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20411874
Kabupaten Bantul,Sewon,dikmen,20400397,SMA MUHAMMADIYAH SEWON,"MREDO, JETAK",Bangunharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400397
Kabupaten Bantul,Sewon,dikmen,20400371,SMA NEGERI 1 SEWON,JL. Parangtritis KM.5 Yogyakarta,Bangunharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400371
Kabupaten Bantul,Sewon,dikmen,70055762,SMA TUMBUH,Jl. KH Ali Maksum,Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70055762
Kabupaten Bantul,Sewon,dikmen,20409902,SMK AL MUNAWWIR KRAPYAK,"JL. KH Ali Maksum Krapyak, Panggungharjo, Sewon, Bantul, D.I. Yogyakarta",Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409902
Kabupaten Bantul,Sewon,dikmen,20400420,SMK NEGERI 1 SEWON,"JL. PULUTAN, PENDOWOHARJO, SEWON BANTUL",Pendowoharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400420
Kabupaten Bantul,Sewon,dikmen,20400418,SMK NEGERI 2 SEWON,JL. PARANGTRITIS KM 7,Timbulharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400418
Kabupaten Bantul,Sewon,dikmen,20411871,SMK NURUL IMAN,"SOROGENEN, TIMBULHARJO",Timbulharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20411871
Kabupaten Bantul,Sewon,dikmen,20400394,SMK PELITA BUANA SEWON,"JL.PARANGTRITIS KM. 6, GARON",Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400394
Kabupaten Bantul,Sewon,dikmen,20411872,SMK SMART AL MUHSIN,"Jalan Parangtritis Km 3,5 No.280 Krapyak Wetan, Bantul, Yogyakarta",Panggungharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20411872
Kabupaten Bantul,Kasihan,dikmen,70055433,Sekolah Rakyat Menengah Atas 19 Bantul,"Jl. Kesejahteraan Sosial No.1, Sanggrahan, Ngestiharjo, Kasihan, Kab. Bantul",Ngestiharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70055433
Kabupaten Bantul,Kasihan,dikmen,20400159,SLB BANGUN PUTRA KASIHAN,Ngentak,Bangunjiwo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400159
Kabupaten Bantul,Kasihan,dikmen,20400162,SLB NEGERI 1 BANTUL,Jl. Wates 147 Kalibayem,Ngestiharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400162
Kabupaten Bantul,Kasihan,dikmen,20400411,SMA Muhammadiyah Kasihan,MRISI,Tirtonirmolo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400411
Kabupaten Bantul,Kasihan,dikmen,70004041,SMA MUTIARA PERSADA,"Jl. Sumberan Baru, Sumberan",Ngestiharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70004041
Kabupaten Bantul,Kasihan,dikmen,20400390,SMA NEGERI 1 KASIHAN,JL. BUGISAN SELATAN,Tirtonirmolo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400390
Kabupaten Bantul,Kasihan,dikmen,20400392,SMA PGRI KASIHAN,SONOSEWU,Ngestiharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400392
Kabupaten Bantul,Kasihan,dikmen,69775329,SMK KESEHATAN PELITA BANGSA,Jl. Godean Km. 1 Tambak Kav.24 Ngestiharjo Kasihan Bantul,Ngestiharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69775329
Kabupaten Bantul,Kasihan,dikmen,69775326,SMK MUHAMMADIYAH BANGUNJIWO KASIHAN,"Peleman, Bangunjiwo, Kasihan, Bantul",Bangunjiwo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69775326
Kabupaten Bantul,Kasihan,dikmen,20400448,SMK NEGERI 1 KASIHAN,JL. PG. Madukismo Ngestiharjo Kasihan Bantul,Ngestiharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400448
Kabupaten Bantul,Kasihan,dikmen,20400419,SMK NEGERI 2 KASIHAN,JL. P.G. MADUKISMO,Ngestiharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400419
Kabupaten Bantul,Kasihan,dikmen,20400417,SMK NEGERI 3 KASIHAN,JL. PG. MADUKISMO BUGISAN YOGYAKARTA,Ngestiharjo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400417
Kabupaten Bantul,Pajangan,dikmen,70058895,MA Riyadhul Quran,Kadireso,Triwidadi,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70058895
Kabupaten Bantul,Pajangan,dikmen,70043050,MAS Tahfidz El Muna Q,"Bungsing RT 003, Guwosari Kec. Pajangan Kab. Bantul",Guwosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70043050
Kabupaten Bantul,Pajangan,dikmen,20400158,SLB BINA SIWI,Pajangan Bantul,Sendangsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400158
Kabupaten Bantul,Pajangan,dikmen,20400377,SMA NEGERI 1 PAJANGAN,"Kedung, Guwosari, Pajangan, Bantul, DIY",Guwosari,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400377
Kabupaten Bantul,Pajangan,dikmen,20400447,SMK NEGERI 1 PAJANGAN,Pajangan Triwidadi Pajangan Bantul,Triwidadi,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400447
Kabupaten Bantul,Sedayu,dikmen,20409906,Sekolah Menengah Atas Kesatuan Bangsa,JL. WATES KM 10 ARGOMULYO-SEDAYU-BANTUL YOGYAKARTA,Argomulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20409906
Kabupaten Bantul,Sedayu,dikmen,20400169,SLB TUNAS KASIH,Jl. Wates 14 Argosari Sedayu,Argosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400169
Kabupaten Bantul,Sedayu,dikmen,20400165,SMA DHARMA AMILUHUR,JL. WATES KM. 9 POS KEMUSUK,Argomulyo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400165
Kabupaten Bantul,Sedayu,dikmen,20400372,SMA NEGERI 1 SEDAYU,ARGOMULYO POS KEMUSUK,Argomulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400372
Kabupaten Bantul,Sedayu,dikmen,20400396,SMA PANGUDI LUHUR SEDAYU,JL. WATES KM. 12,Argosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400396
Kabupaten Bantul,Sedayu,dikmen,20400387,SMK DARMA BHAKTI SEDAYU,JL. WATES KM 14 SEDAYU,Argosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400387
Kabupaten Bantul,Sedayu,dikmen,20400432,SMK NEGERI 1 SEDAYU,JL. KEMUSUK,Argomulyo,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20400432
Kabupaten Bantul,Srandakan,paud,69812936,KB AISYIYAH AMANAH SAWAHAN,Sawahan,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812936
Kabupaten Bantul,Srandakan,paud,69813032,KB AISYIYAH ASHOLICHAH,Wonotingal RT. 4,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813032
Kabupaten Bantul,Srandakan,paud,69812918,KB AISYIYAH BABAKAN,Babakan,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812918
Kabupaten Bantul,Srandakan,paud,69812872,KB AISYIYAH BAITUL JANNAH,PURON,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812872
Kabupaten Bantul,Srandakan,paud,69813096,KB AISYIYAH NURUL HUDA PEDAK,PEDAK,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813096
Kabupaten Bantul,Srandakan,paud,69812906,KB AISYIYAH SAMBENG,SAMBENG I,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812906
Kabupaten Bantul,Srandakan,paud,69812949,KB AL HIDAYAH,Sambeng III,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812949
Kabupaten Bantul,Srandakan,paud,69812965,KB AMANAH,MANGIRAN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812965
Kabupaten Bantul,Srandakan,paud,69813022,KB ANAK SHOLEH,Ngentak,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813022
Kabupaten Bantul,Srandakan,paud,69812852,KB AZZAHRA,Gunturgeni,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812852
Kabupaten Bantul,Srandakan,paud,70007955,KB BAITUSSALAM CELAN,Celan,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70007955
Kabupaten Bantul,Srandakan,paud,69812954,KB CERIA,Polosiyo RT. 02,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812954
Kabupaten Bantul,Srandakan,paud,69812970,KB HARAPAN KITA,Cagunan,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812970
Kabupaten Bantul,Srandakan,paud,69812995,KB KASIH IBU,NENGAHAN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812995
Kabupaten Bantul,Srandakan,paud,69812876,KB KHOTIJAH,Bendo,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812876
Kabupaten Bantul,Srandakan,paud,69820561,KB KUNCUP MEKAR,Gunungsaren Lor RT 83,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820561
Kabupaten Bantul,Srandakan,paud,69813016,KB KUNCUP MELATI KEDUNGBULE,Kedungbule DK II,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813016
Kabupaten Bantul,Srandakan,paud,69813047,KB LESTARI HARAPANKU,GUNUNGSAREN KIDUL,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813047
Kabupaten Bantul,Srandakan,paud,69844633,KB MEKAR ASIH,Lopati,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69844633
Kabupaten Bantul,Srandakan,paud,69812874,KB PELITA SARI,Koripan,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812874
Kabupaten Bantul,Srandakan,paud,69812894,KB SRIKANDI,Srandakan RT. 06,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812894
Kabupaten Bantul,Srandakan,paud,69812916,KB SURYA MURTI,Klurahan RT. 20,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812916
Kabupaten Bantul,Srandakan,paud,69812925,KB TUNAS HARAPAN INSANI,PULUHAN LOR,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812925
Kabupaten Bantul,Srandakan,paud,69812948,KB TUNAS KKN 2007,Kuwaru,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812948
Kabupaten Bantul,Srandakan,paud,69812975,KB TUNAS MELATI,Jragan II,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812975
Kabupaten Bantul,Srandakan,paud,69812981,KB TUNAS MURTI,Puluhan Kidul,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812981
Kabupaten Bantul,Srandakan,paud,69812998,KB TUNAS PERTIWI,"Jl. Srandakan KM.3, Sapuangin",Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812998
Kabupaten Bantul,Srandakan,paud,69813019,KB TUNAS WIDYA MANDALA,Jetis,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813019
Kabupaten Bantul,Srandakan,paud,69813301,SPS TUNAS BANGSA,Proketen,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813301
Kabupaten Bantul,Srandakan,paud,20408661,TK ABA BABAKAN,BABAKAN,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408661
Kabupaten Bantul,Srandakan,paud,20408662,TK ABA BANDUNG,BANDUNG,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408662
Kabupaten Bantul,Srandakan,paud,20408651,TK ABA BENDO,BENDO,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408651
Kabupaten Bantul,Srandakan,paud,20408655,TK ABA GAMBRENGAN,PURON RT. 1,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408655
Kabupaten Bantul,Srandakan,paud,20408636,TK ABA GERSO,GERSO,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408636
Kabupaten Bantul,Srandakan,paud,20408650,TK ABA GUNTURGENI,Gunturgeni,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408650
Kabupaten Bantul,Srandakan,paud,20408641,TK ABA GUNUNGSAREN,GUNUNGSAREN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408641
Kabupaten Bantul,Srandakan,paud,20408638,TK ABA JRAGAN,JRAGAN,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408638
Kabupaten Bantul,Srandakan,paud,20408667,TK ABA KKN,Kuwaru,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408667
Kabupaten Bantul,Srandakan,paud,20408656,TK ABA KORIPAN,KORIPAN,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408656
Kabupaten Bantul,Srandakan,paud,20408644,TK ABA KRAPAKAN,KRAPAKAN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408644
Kabupaten Bantul,Srandakan,paud,20408664,TK ABA LOPATI,LOPATI,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408664
Kabupaten Bantul,Srandakan,paud,20408663,TK ABA PEMBINA PEDAK,PEDAK,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408663
Kabupaten Bantul,Srandakan,paud,20408649,TK ABA SAMBENG,SAMBENG,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408649
Kabupaten Bantul,Srandakan,paud,20408646,TK ABA WONOTINGAL,WONOTINGAL,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408646
Kabupaten Bantul,Srandakan,paud,70005324,TK IT AL-AYSAR,Jl. Selobentar No. 45 RT 33/DK V Jetis,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70005324
Kabupaten Bantul,Srandakan,paud,20408653,TK MUSLIMAT MASYITOH SAMBENG,SAMBENG,Poncosari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408653
Kabupaten Bantul,Srandakan,paud,20408659,TK NEGERI SRANDAKAN,"KEDUNGBULE RT 15, DK II GERSO",Trimurti,NEGERI,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408659
Kabupaten Bantul,Srandakan,paud,20408657,TK PKK NO. 115 MANGIRAN,Mangiran,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408657
Kabupaten Bantul,Srandakan,paud,20408660,TK PKK TUNAS PUTRA,MAYONGAN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408660
Kabupaten Bantul,Srandakan,paud,20408668,TK TUNAS PERTIWI,SAPUANGIN,Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/20408668
Kabupaten Bantul,Srandakan,paud,69912376,TPA TUNAS PERTIWI,"Jl. Srandakan KM. 03, Sapuangin",Trimurti,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69912376
Kabupaten Bantul,Sanden,paud,69812930,KB AISYIYAH MEKAR SARI,Demakan,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812930
Kabupaten Bantul,Sanden,paud,69812927,KB ANAK SAMUDRA,SAMAS,Srigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812927
Kabupaten Bantul,Sanden,paud,69812913,KB ASSALAAM,Pucanganom III,Murtigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812913
Kabupaten Bantul,Sanden,paud,69812962,KB AZ - ZAHRA,Trisigan II,Murtigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812962
Kabupaten Bantul,Sanden,paud,69820581,KB BINTANG MUDA,Wonorejo II RT 04,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69820581
Kabupaten Bantul,Sanden,paud,69812980,KB BINTANG SAMODRA,Karanganyar,Gadingharjo,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812980
Kabupaten Bantul,Sanden,paud,69813008,KB INDAH SARI,Dayu,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813008
Kabupaten Bantul,Sanden,paud,70028803,KB IT INSAN UTAMA,SANDEN RT 01 DUKUH 15,Murtigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70028803
Kabupaten Bantul,Sanden,paud,69812886,KB KRIDASARI,WONOREJO I,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69812886
Kabupaten Bantul,Sanden,paud,69861007,KB KUNCUP MELATI,SRABAHAN,Srigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69861007
Kabupaten Bantul,Sanden,paud,70005981,KB MENTARI,Sorobayan DK V Soko RT 005,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/70005981
Kabupaten Bantul,Sanden,paud,69813050,KB MIFTAHUL HUDA,KLATAK DK. IV RT.02,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813050
Kabupaten Bantul,Sanden,paud,69813060,KB NURUL HUDA,Pucanganom I RT 03,Murtigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813060
Kabupaten Bantul,Sanden,paud,69813065,KB PERTIWI 33,Mayungan,Murtigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813065
Kabupaten Bantul,Sanden,paud,69813028,KB QURROTA AYUN,KLAGARAN,Gadingsari,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69813028
Kabupaten Bantul,Sanden,paud,69906406,KB TAHFIDZ AS-SALAAM,Wirosutan,Srigading,SWASTA,https://referensi.data.kemendikdasmen.go.id/pendidikan/npsn/69906406
