event_id,date_start,date_end,date_precision,province,kabkota,kabkota_type,kabkota_name,kabkota_kode,kabkota_lat,kabkota_lng,kabkota_population,n_rows,venues,venue_levels,symptomatic,symptomatic_min,symptomatic_max,symptomatic_kind,symptomatic_by_subject,deaths,source_urls,incident_ids,flags
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0354,2026-05-29,2026-05-29,day,Jawa Barat,Kabupaten Majalengka,kabupaten,Majalengka,32.10,-6.836270833744539,108.22755549468556,1369569,2,"[""SMP ( Spesifik tidak disebutkan)"", ""SMA ( Spesifik tidak disebutkan)""]","[""junior_secondary"", ""senior_secondary""]",22,22,22,exact,"{""student"": 22}",,"[""https://www.detik.com/jabar/cirebon-raya/d-8512997/sppg-di-talaga-majalengka-disetop-sementara-usai-22-siswa-dirawat-rs""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0354"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0355""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0104,2026-06-04,2026-06-04,day,Bengkulu,Kabupaten Kepahiang,kabupaten,Kepahiang,17.08,-3.6251092126391558,102.55634520967017,151910,1,"[""SDN 18 Taba Tebelet""]","[""primary""]",16,16,16,exact,"{""person"": 16}",,"[""https://betv.disway.id/daerah/read/73679/bertambah-menjadi-16-orang-korban-keracunan-mbg-di-kepahiang-termasuk-guru-dan-penjaga-sekolah""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0104""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0647,2026-06-04,2026-06-04,day,Jawa Timur,Kabupaten Bangkalan,kabupaten,Bangkalan,35.26,-7.046392499923124,112.73706719653809,1042031,1,"[""SMAN 1 Kokop""]","[""senior_secondary""]",84,84,84,exact,"{""student"": 84}",,"[""https://www.detik.com/jatim/berita/d-8518917/total-84-siswa-sman-1-kokop-bangkalan-keracunan-mbg-12-masih-dirawat""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0647""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0712,2026-06-06,2026-06-06,day,Nusa Tenggara Timur,Kabupaten Kupang,kabupaten,Kupang,53.01,-10.072767460089674,123.86446322540102,391539,1,"[""SDN Tapen""]","[""primary""]",9,9,9,exact,"{""student"": 8, ""teacher"": 1}",,"[""https://atlasnews.id/daerah/diduga-keracunan-mbg-delapan-siswa-dan-seorang-guru-di-takari-jalani-observasi-medis/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0712""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0283,2026-06-18,2026-06-18,day,Jawa Barat,Kabupaten Sukabumi,kabupaten,Sukabumi,32.02,-6.989164614549726,106.55022261003006,2868943,1,"[""Satu Keluarga""]",[],3,3,3,exact,"{""person"": 3}",,"[""https://www.liputan6.com/regional/read/7894521/ibu-dan-dua-anak-diduga-keracunan-susu-mbg-ini-kata-pengelola-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0283""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0570,2026-07-15,2026-07-15,day,Jawa Timur,Kabupaten Jember,kabupaten,Jember,35.09,-8.169670975121788,113.70215105421875,2615874,2,"[""TK (Spesifik tidak disebutkan)"", ""SDN Karangsono""]","[""early_childhood"", ""primary""]",29,29,29,exact,"{""student"": 29}",,"[""https://k-radiojember.com/artikel/29-korban-diduga-keracunan-mbg-satgas-temukan-pelanggaran-sop-di-dapur-karangsono""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0570"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0571""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0438,2026-07-20,2026-07-20,day,Jawa Tengah,Kabupaten Blora,kabupaten,Blora,33.16,-6.969718505731454,111.41492279653751,927961,1,"[""SD Negeri Sendangrejo""]","[""primary""]",19,19,19,exact,"{""student"": 19}",,"[""https://www.bloraweb.com/2026/07/19-siswa-keracunan-mbg-enam-masih.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0438""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0485,2026-07-21,2026-07-21,day,DI Yogyakarta,Kabupaten Kulon Progo,kabupaten,Kulon Progo,34.01,-7.857808676282555,110.15916128305197,444994,4,"[""SD (Spesifik tidak disebutkan)"", ""MI Ma'arif"", ""SMP Negeri 3 Wates"", ""Ibu Menyusui""]","[""junior_secondary"", ""primary""]",124,124,124,exact,"{""person"": 124}",,"[""https://www.instagram.com/p/DbDg62fTCv5/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0485"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0486"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0487"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0488""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0664,2026-07-21,2026-07-21,day,Jawa Timur,Kota Malang,kota,Malang,35.73,-7.977788119311085,112.6338358100378,889359,1,"[""SDN Kauman 1""]","[""primary""]",33,33,33,exact,"{""student"": 33}",,"[""https://afu.id/nusantara/33-siswa-sdn-kauman-1-malang-keracunan-distribusi-mbg-dihentikan-usai-temuan-e-coli""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0664""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0299,2026-07-22,2026-07-22,day,Jawa Barat,Kabupaten Garut,kabupaten,Garut,32.05,-7.202671667220667,107.88606805421097,2851877,5,"[""Ponpes Al Mansuriah"", ""PAUD Al-Mukhtar"", ""SDN 1 Sindangsuka"", ""SDN 3 Sindangsuka"", ""SDN 5 Sindangsuka""]","[""early_childhood"", ""pesantren"", ""primary""]",117,117,117,exact,"{""person"": 117}",,"[""https://transtwonews.com/2026/07/sebanyak-117-orang-diduga-keracunan-makan-bergizi-gratis-kembali-terulang-di-garut-jawa-barat/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0299"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0300"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0301"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0302"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0303""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0665,2026-07-22,2026-07-22,day,Jawa Timur,Kota Pasuruan,kota,Pasuruan,35.75,-7.647370692892007,112.90855041188624,213469,1,"[""SMAN 1 Pandaan""]","[""senior_secondary""]",14,14,14,exact,"{""student"": 14}",,"[""https://beritajatim.com/diduga-keracunan-makanan-mbg-14-siswa-sman-1-pandaan-mual-dan-muntah-9-dilarikan-ke-igd""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0665""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0122,2026-07-23,2026-07-23,day,Lampung,Kabupaten Tanggamus,kabupaten,Tanggamus,18.06,-5.480674664821914,104.68229977472107,641036,1,"[""SMPN 1 Talangpadang""]","[""junior_secondary""]",23,23,23,exact,"{""student"": 23}",,"[""https://www.instagram.com/p/DbMx8XJj0s3/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0122""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0657,2026-07-23,2026-07-23,day,Jawa Timur,Kabupaten Kediri,kabupaten,Kediri,35.06,-7.80216489245253,112.04111356733358,1691976,6,"[""TK Kusuma Mulya Krandang"", ""MI Barokah"", ""SDN Purwodadi 1"", ""SDN Krandang 2"", ""SMPN 1 Kras"", ""nonsekolah kategori 3B""]","[""early_childhood"", ""junior_secondary"", ""primary""]",211,211,211,exact,"{""person"": 211}",,"[""https://kediritangguh.co/update-keracunan-211-orang-alami-gejala-usai-santap-mbg-di-kediri-kadinkes-penghentian-sppg-kewenangan-bgn/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0657"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0658"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0659"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0660"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0661"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0662""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0149,2026-07-24,2026-07-24,day,Lampung,Kabupaten Pesawaran,kabupaten,Pesawaran,18.09,-5.397533024693423,105.07010811310506,501047,1,"[""SDN 22 Ogan 2 Trimulyo""]","[""primary""]",33,33,33,exact,"{""person"": 33}",,"[""https://www.detik.com/sumbagsel/berita/d-8588523/puluhan-siswa-guru-sd-di-pesawaran-keracunan-diduga-usai-santap-menu-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0149""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0591,2026-07-27,2026-07-27,day,Jawa Timur,Kabupaten Tulungagung,kabupaten,Tulungagung,35.04,-8.064364715839401,111.90068000547873,1139224,1,"[""Warga (Pelajar, Guru, Balita, Bumil dan Busui)""]",[],103,103,103,exact,"{""person"": 103}",,"[""https://memorandum.disway.id/jatim/read/168455/tragedi-ratusan-siswa-jadi-korban-keracunan-mbg-fraksi-pdip-dprd-jatim-desak-evaluasi-total-tata-kelola-sppg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0591""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0167,2026-07-28,2026-07-28,day,Kalimantan Tengah,Kabupaten Seruyan,kabupaten,Seruyan,62.07,-3.4138432398482084,112.54170361471685,159849,1,"[""SMPN 1 Kuala Pembuang""]","[""junior_secondary""]",156,156,156,exact,"{""person"": 156}",,"[""https://www.detik.com/kalimantan/berita/d-8601733/sppg-di-seruyan-dihentikan-usai-156-penerima-mbg-diduga-keracunan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0167""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0168,2026-07-28,2026-07-28,day,Kalimantan Tengah,Kabupaten Seruyan,kabupaten,Seruyan,62.07,-3.4138432398482084,112.54170361471685,159849,1,"[""SMAN 1 Kuala Pembuang""]","[""senior_secondary""]",,,,unreported,{},,[],"[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0168""]","[""count_unreported"", ""no_source_url""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0284,2026-07-28,2026-07-28,day,Jawa Barat,Kabupaten Sukabumi,kabupaten,Sukabumi,32.02,-6.989164614549726,106.55022261003006,2868943,1,"[""SDN Bojong koneng""]","[""primary""]",39,39,39,exact,"{""student"": 39}",,"[""https://jabar.idntimes.com/news/jawa-barat/puluhan-siswa-sd-di-sukabumi-keracunan-susu-mbg-diduga-kedaluwarsa-00-6snxf-yg9t08""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0284""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0790,2026-07-29,2026-07-29,day,Sulawesi Tengah,Kabupaten Buol,kabupaten,Buol,72.05,1.169077637159471,121.40975635779172,162273,2,"[""SDN 1 Bokat"", ""SDN 2 Bokat""]","[""primary""]",15,15,15,exact,"{""student"": 15}",,"[""https://radarpalu.jawapos.com/sulteng/2607290023/lagi-15-siswa-sd-di-bokat-kabupaten-buol-keracunan-setelah-konsumsi-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0790"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0791""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0451,2026-07-31,2026-07-31,day,Jawa Tengah,Kota Semarang,kota,Semarang,33.74,-6.98167961659711,110.4122341695528,1702379,1,"[""SMKN 6 Semarang""]","[""senior_secondary""]",707,707,707,exact,"{""student"": 707}",,"[""https://www.kompas.id/artikel/707-siswa-dan-guru-smkn-6-semarang-keracunan-massal-usai-santap-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0451""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0473,2026-07-31,2026-07-31,day,Jawa Tengah,Kota Surakarta,kota,Surakarta,33.72,-7.569260552279098,110.82945951003452,589242,1,"[""SDII Al Abidin Solo""]","[""primary""]",108,108,108,exact,"{""student"": 108}",,"[""https://www.merahputih.com/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0473""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0179,2026-08-03,2026-08-03,day,Kalimantan Timur,Kabupaten Kutai Kartanegara,kabupaten,Kutai Kartanegara,64.02,-0.4427799289927499,116.99867075751636,806964,4,"[""SDN 025 Sebulu"", ""SDN 003 Sebulu"", ""MI (Spesifik tidak disebutkan)"", ""MTS (Spesifik tidak disebutkan)""]","[""junior_secondary"", ""primary""]",46,46,46,exact,"{""person"": 46}",,"[""https://eksposkaltim.com/berita-18043-dugaan-keracunan-massal-mbg-di-kukar-puluhan-pelajar-dilarikan-ke-puskesmas-.html""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0179"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0180"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0181"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0182""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0489,2026-08-03,2026-08-03,day,DI Yogyakarta,Kabupaten Kulon Progo,kabupaten,Kulon Progo,34.01,-7.857808676282555,110.15916128305197,444994,1,"[""SMK Negeri 1 Nanggulan""]","[""senior_secondary""]",,100,999,vague,{},,"[""https://radarmalioboro.jawapos.com/pemerintahan/2608060016/ratusan-siswa-di-nanggulan-diduga-keracunan-mbg-dinkes-kulon-progo-kesulitan-ambil-sampel-makanan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0489""]","[""count_vague""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0500,2026-08-03,2026-08-03,day,DI Yogyakarta,Kabupaten Sleman,kabupaten,Sleman,34.04,-7.71654673418279,110.35577266770737,1125571,1,"[""TBA (Spesifik tidak disebutkan)""]",[],25,25,25,exact,"{""person"": 25}",,"[""https://jogja.tribunnews.com/diy/1220268/puluhan-siswa-sd-di-prambanan-sleman-alami-keracunan-diduga-karena-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0500""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0408,2026-08-04,2026-08-04,day,Jawa Tengah,Kabupaten Jepara,kabupaten,Jepara,33.20,-6.59009446252794,110.66812971187831,1283687,1,"[""SMPN 2 Jepara""]","[""junior_secondary""]",123,123,123,exact,"{""person"": 123}",,"[""https://jateng.tribunnews.com/jawa-tengah/1262214/diare-dan-muntah-123-siswa-dan-guru-smpn-2-jepara-diduga-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0408""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0836,2026-08-04,2026-08-04,day,Papua,Kabupaten Jayapura,kabupaten,Jayapura,91.03,-2.5498717752817006,140.47710271224273,203772,3,"[""Paud Panumba"", ""SD (Spesifik tidak disebutkan)"", ""SMPN 1 Depapre""]","[""early_childhood"", ""junior_secondary"", ""primary""]",543,543,543,exact,"{""person"": 543}",,"[""https://papuatengah.tribunnews.com/jayapura/6832/kasus-dugaan-keracunan-mbg-di-depapre-tembus-543-orang-pemkab-jayapura-korban-didominasi-anak-anak""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0836"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0837"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0838""]","[""count_shared_across_rows"", ""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0183,2026-08-05,2026-08-05,day,Kalimantan Timur,Kota Bontang,kota,Bontang,64.74,0.06954899217650308,117.44419874425222,191811,1,"[""TBA (Spesifik tidak disebutkan)""]",[],27,27,27,exact,"{""student"": 27}",,"[""https://www.detik.com/kalimantan/berita/d-8614428/puluhan-siswa-di-bontang-sakit-usai-santap-mbg-2-kepala-sppg-dicopot""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0183""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0414,2026-08-05,2026-08-05,day,Jawa Tengah,Kabupaten Rembang,kabupaten,Rembang,33.17,-6.703466029933058,111.34262144071498,665501,1,"[""SMPN 5 Rembang""]","[""junior_secondary""]",299,299,299,exact,"{""person"": 299}",,"[""https://www.rmoljawatengah.id/korban-dugaan-keracunan-mbg-rembang-bertambah-jadi-299-orang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0414""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0234,2026-08-06,2026-08-06,day,Jawa Barat,Kabupaten Cianjur,kabupaten,Cianjur,32.03,-6.822746173673224,107.1394835830441,2638825,2,"[""MTS Al - Hidayah"", ""MA Al - Hidayah""]","[""junior_secondary"", ""senior_secondary""]",250,250,250,exact,"{""student"": 250}",,"[""https://inilahcianjur.com/2026/08/250-siswa-tumbang-usai-santap-mbg-dugaan-keracunan-gegerkan-warungkondang/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0234"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0235""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0339,2026-08-07,2026-08-07,day,Jawa Barat,Kabupaten Bogor,kabupaten,Bogor,32.01,-6.479478948089524,106.82471731002641,5809790,4,"[""SDN Ciherang 01"", ""SDN Ciherang 02"", ""SDN Ciherang 04"", ""SD IT Darul Hijrin""]","[""primary""]",33,33,33,exact,"{""student"": 33}",,"[""https://pakuanraya.com/pemkab-bogor-investigasi-kasus-keracunan-massal-mbg-yang-timpa-puluhan-siswa-sd-di-dramaga/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0339"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0340"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0341"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0342""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0434,2026-08-07,2026-08-07,day,Jawa Tengah,Kabupaten Magelang,kabupaten,Magelang,33.08,-7.596984026372694,110.22353113036982,1345662,1,"[""SMP Negeri 3 Candimulyo""]","[""junior_secondary""]",28,28,28,exact,"{""student"": 28}",,"[""https://www.detik.com/jateng/berita/d-8609653/korban-keracunan-mbg-di-candimulyo-magelang-capai-28-orang""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0434""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0424,2026-08-10,2026-08-10,day,Jawa Tengah,Kabupaten Banyumas,kabupaten,Banyumas,33.02,-7.4227990604767795,109.23008333914095,1868446,1,"[""MAN 2 Banyumas""]","[""senior_secondary""]",165,165,165,exact,"{""student"": 165}",,"[""https://www.detik.com/jateng/berita/d-8615906/165-siswa-man-2-banyumas-diduga-keracunan-mbg-104-masih-bergejala""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0424""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0635,2026-08-11,2026-08-11,day,Jawa Timur,Kabupaten Trenggalek,kabupaten,Trenggalek,35.03,-8.047910064122286,111.70915082348205,753810,2,"[""SDI Lukman Al Hakim"", ""SMPN 1 Trenggalek""]","[""junior_secondary"", ""primary""]",423,423,423,exact,"{""student"": 423}",,"[""https://www.detik.com/jatim/berita/d-8616277/jumlah-siswa-keracunan-mbg-di-trenggalek-bertambah-ada-yang-rawat-inap""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0635"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0636""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0374,2026-08-12,2026-08-12,day,Jawa Tengah,Kabupaten Karanganyar,kabupaten,Karanganyar,33.13,-7.595516965884652,110.93964029654224,953696,1,"[""TBA (Spesifik tidak disebutkan)""]",[],1,1,1,exact,"{""person"": 1}",,"[""https://trends.tribunnews.com/news/122594/muntah-3-kali-usai-cicipi-mbg-kepala-sppg-karanganyar-selamatkan-3000-siswa-dari-keracunan-massal""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0374""]","[""no_venue""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0022,2026-08-13,2026-08-13,day,Sumatera Utara,Kabupaten Karo,kabupaten,Karo,12.06,3.110679693532461,98.5013348785831,422495,5,"[""SMP Negeri 3 Kabanjahe"", ""SMP Swasta Bersama"", ""SMAN 1 Berastagi"", ""SMK Swasta Bersama"", ""SMA Swasta Bersama""]","[""junior_secondary"", ""senior_secondary""]",361,361,361,exact,"{""student"": 361}",,"[""https://news.harianjogja.com/r-1267563/361-siswa-diduga-keracunan-mbg-di-karo-1-dirawat-intensif-di-medan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0022"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0023"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0024"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0025"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0026""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0081,2026-08-13,2026-08-13,day,Riau,Kota Dumai,kota,Dumai,14.72,1.605410676514873,101.39165976395793,355256,2,"[""SDN 013 Buluh Kasap"", ""SDN 015 Buluh Kasap""]","[""primary""]",42,42,42,exact,"{""student"": 42}",,"[""https://pekanbaru.inews.id/read/709211/puluhan-siswa-sd-di-dumai-keracunan-mbg""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0081"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0082""]","[""count_shared_across_rows""]"
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0352,2026-08-14,2026-08-14,day,Jawa Barat,Kota Sukabumi,kota,Sukabumi,32.72,-6.917619028189996,106.93185683886544,370096,1,"[""Pondok Pesantren Baiti Jannati""]","[""pesantren""]",134,134,134,exact,"{""santri"": 134}",,"[""https://sukabumisatu.com/dugaan-keracunan-massal-mbg-di-ponpes-baiti-jannati-sukabumi-134-santri-tumbang-pengawasan-penyedia-makanan-dipertanyakan/""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0352""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0390,2026-08-14,2026-08-14,day,Jawa Tengah,Kabupaten Klaten,kabupaten,Klaten,33.10,-7.712385036340197,110.59213566770745,1302648,1,"[""SDIT Muhammadiyah Sinar Fajar""]","[""primary""]",178,178,178,exact,"{""student"": 178}",,"[""https://radarsolo.jawapos.com/klaten/2608160033/nugget-mbg-diduga-jadi-biang-keracunan-ratusan-siswa-dan-guru-dinkes-klaten-ambil-sampel-makanan""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0390""]",[]
id.Daftar_kasus_keracunan_massal_makan_siang_gratis#e0078,2026-08-18,2026-08-18,day,Riau,Kabupaten Kampar,kabupaten,Kampar,14.01,0.3138917999795952,101.01798894984739,898973,2,"[""SDN 008 Rimba Beringin"", ""SMKN 1 Tapung Hulu""]","[""primary"", ""senior_secondary""]",141,141,141,exact,"{""person"": 141}",,"[""https://bukamata.co/kesehatan/501315543/petaka-program-mbg-kampar-141-siswa-dan-15-guru-keracunan-massal-dapur-penyedia-ternyata-tak-punya-izin-sanitasi""]","[""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0078"", ""id.Daftar_kasus_keracunan_massal_makan_siang_gratis#r0079""]","[""count_shared_across_rows""]"
